Category,State/UT,Fire in School Buildings_No. of  Cases,Fire in School Buildings_No. of Persons Injured_M,Fire in School Buildings_No. of Persons Injured_F,Fire in School Buildings_No. of Persons Injured_Tr,Fire in School Buildings_No. of Persons Injured_TOT,Fire in School Buildings_No. of Persons Died_M,Fire in School Buildings_No. of Persons Died_F,Fire in School Buildings_No. of Persons Died_Tr,Fire in School Buildings_No. of Persons Died_TOT,Fire in Commercial Buildings_No. of  Cases,Fire in Commercial Buildings_No. of Persons Injured_M,Fire in Commercial Buildings_No. of Persons Injured_F,Fire in Commercial Buildings_No. of Persons Injured_Tr,Fire in Commercial Buildings_No. of Persons Injured_TOT,Fire in Commercial Buildings_No. of Persons Died_M,Fire in Commercial Buildings_No. of Persons Died_F,Fire in Commercial Buildings_No. of Persons Died_Tr,Fire in Commercial Buildings_No. of Persons Died_TOT,Fire in Residential/Dwelling Buildings_No. of  Cases,Fire in Residential/Dwelling Buildings_No. of Persons Injured_M,Fire in Residential/Dwelling Buildings_No. of Persons Injured_F,Fire in Residential/Dwelling Buildings_No. of Persons Injured_Tr,Fire in Residential/Dwelling Buildings_No. of Persons Injured_TOT,Fire in Residential/Dwelling Buildings_No. of Persons Died_M,Fire in Residential/Dwelling Buildings_No. of Persons Died_F,Fire in Residential/Dwelling Buildings_No. of Persons Died_Tr,Fire in Residential/Dwelling Buildings_No. of Persons Died_TOT,Fire in Government Buildings_No. of  Cases,Fire in Government Buildings_No. of Persons Injured_M,Fire in Government Buildings_No. of Persons Injured_F,Fire in Government Buildings_No. of Persons Injured_Tr,Fire in Government Buildings_No. of Persons Injured_TOT,Fire in Government Buildings_No. of Persons Died_M,Fire in Government Buildings_No. of Persons Died_F,Fire in Government Buildings_No. of Persons Died_Tr,Fire in Government Buildings_No. of Persons Died_TOT,Fire in the Mines_No. of  Cases,Fire in the Mines_No. of Persons Injured_M,Fire in the Mines_No. of Persons Injured_F,Fire in the Mines_No. of Persons Injured_Tr,Fire in the Mines_No. of Persons Injured_TOT,Fire in the Mines_No. of Persons Died_M,Fire in the Mines_No. of Persons Died_F,Fire in the Mines_No. of Persons Died_Tr,Fire in the Mines_No. of Persons Died_TOT,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of  Cases,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Injured_M,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Injured_F,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Injured_Tr,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Injured_TOT,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Died_M,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Died_F,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Died_Tr,Fire in Factory Manufacturing Combustible Materials Including Cracker/ Match Box Factories_No. of Persons Died_TOT,Fire in the Other Factories_No. of  Cases,Fire in the Other Factories_No. of Persons Injured_M,Fire in the Other Factories_No. of Persons Injured_F,Fire in the Other Factories_No. of Persons Injured_Tr,Fire in the Other Factories_No. of Persons Injured_TOT,Fire in the Other Factories_No. of Persons Died_M,Fire in the Other Factories_No. of Persons Died_F,Fire in the Other Factories_No. of Persons Died_Tr,Fire in the Other Factories_No. of Persons Died_TOT,Accidental Fire in Train(s)_No. of  Cases,Accidental Fire in Train(s)_No. of Persons Injured_M,Accidental Fire in Train(s)_No. of Persons Injured_F,Accidental Fire in Train(s)_No. of Persons Injured_Tr,Accidental Fire in Train(s)_No. of Persons Injured_TOT,Accidental Fire in Train(s)_No. of Persons Died_M,Accidental Fire in Train(s)_No. of Persons Died_F,Accidental Fire in Train(s)_No. of Persons Died_Tr,Accidental Fire in Train(s)_No. of Persons Died_TOT,Accidental Fire in Vehicles (Automobiles) [Total]_No. of  Cases,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Injured_M,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Injured_F,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Injured_Tr,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Injured_TOT,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Died_M,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Died_F,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Died_Tr,Accidental Fire in Vehicles (Automobiles) [Total]_No. of Persons Died_TOT,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of  Cases,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Injured_M,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Injured_F,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Injured_Tr,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Injured_TOT,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Died_M,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Died_F,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Died_Tr,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)]_No. of Persons Died_TOT,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of  Cases,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Injured_M,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Injured_F,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Injured_Tr,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Injured_TOT,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Died_M,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Died_F,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Died_Tr,Accidental Fire in Vehicles (Automobiles) [Private Vehicle]_No. of Persons Died_TOT,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of  Cases,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Injured_M,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Injured_F,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Injured_Tr,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Injured_TOT,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Died_M,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Died_F,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Died_Tr,Accidental Fire in Vehicles (Automobiles) [Goods Carriers]_No. of Persons Died_TOT,Others_No. of  Cases,Others_No. of Persons Injured_M,Others_No. of Persons Injured_F,Others_No. of Persons Injured_Tr,Others_No. of Persons Injured_TOT,Others_No. of Persons Died_M,Others_No. of Persons Died_F,Others_No. of Persons Died_Tr,Others_No. of Persons Died_TOT,Total_No. of  Cases,Total_No. of Persons Injured_M,Total_No. of Persons Injured_F,Total_No. of Persons Injured_Tr,Total_No. of Persons Injured_TOT,Total_No. of Persons Died_M,Total_No. of Persons Died_F,Total_No. of Persons Died_Tr,Total_No. of Persons Died_TOT
State,NAGALAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5
State,ODISHA,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,1,0,6,32,0,0,0,0,25,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,0,0,0,738,195,0,933,970,0,0,0,0,768,203,0,971
State,PUNJAB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,130,0,0,0,0,73,57,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,2,0,12,9,0,0,0,0,7,2,0,9,2,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,1,4,0,0,0,0,2,2,0,4,155,0,0,0,0,94,61,0,155
State,RAJASTHAN,3,0,0,0,0,1,2,0,3,15,0,0,0,0,12,3,0,15,356,4,4,0,8,205,161,0,366,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,1,0,14,2,0,0,0,0,2,0,0,2,4,0,0,0,0,4,0,0,4,8,0,0,0,0,7,1,0,8,126,0,0,0,0,56,71,0,127,524,4,4,0,8,296,239,0,535
State,SIKKIM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,1,2,0,3
State,TAMIL NADU,0,0,0,0,0,0,0,0,0,11,0,1,0,1,8,3,0,11,617,32,10,0,42,265,359,0,624,5,0,0,0,0,5,2,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,4,1,0,0,1,3,0,0,3,2,2,0,0,2,1,0,0,1,6,2,0,0,2,3,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,4,2,0,0,2,2,0,0,2,67,0,0,0,0,27,40,0,67,714,37,11,0,48,313,406,0,719
State,TELANGANA,0,0,0,0,0,0,0,0,0,16,1,0,0,1,0,3,0,3,150,3,2,0,5,69,81,0,150,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0,7,2,2,0,4,8,4,0,0,4,2,0,0,2,25,3,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,10,1,5,0,6,21,32,0,53,211,12,7,0,19,93,118,0,211
State,TRIPURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,12,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,0,5,27,0,0,0,0,15,12,0,27
State,UTTAR PRADESH,0,0,0,0,0,0,0,0,0,11,3,0,0,3,6,4,0,10,580,67,44,0,111,290,240,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,2,0,11,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,24,4,1,0,5,12,8,0,20,6,0,0,0,0,4,2,0,6,8,3,1,0,4,4,0,0,4,10,1,0,0,1,4,6,0,10,181,4,3,0,7,85,95,0,180,802,78,48,0,126,404,349,0,753
State,UTTARAKHAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,10,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,10,9,0,19
State,WEST BENGAL,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,75,2,1,0,3,37,34,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,5,0,7,3,5,0,8,19,0,3,0,3,1,1,0,2,21,1,2,0,3,2,4,0,6,12,1,0,0,1,0,0,0,0,461,1,1,0,2,163,285,0,448,591,5,7,0,12,204,324,0,528
State,TOTAL (STATES),22,0,0,0,0,11,16,0,27,321,10,2,0,12,170,138,0,308,6315,192,96,0,288,2620,3603,0,6223,58,0,1,0,1,45,7,0,52,2,0,0,0,0,2,0,0,2,22,0,0,0,0,17,12,0,29,166,10,4,0,14,92,74,0,166,8,2,0,0,2,6,1,0,7,251,17,6,0,23,86,60,0,146,63,5,3,0,8,26,13,0,39,130,8,3,0,11,26,36,0,62,58,4,0,0,4,34,11,0,45,3762,16,10,0,26,1766,2017,0,3783,10927,247,119,0,366,4815,5928,0,10743
UT,A & NISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7,0,0,0,0,3,4,0,7
UT,CHANDIGARH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,2,0,0,2,2,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,9,2,2,0,4,6,2,0,8
UT,D & N HAVELI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
UT,DAMAN & DIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,3,3,0,0,0,0,1,2,0,3
UT,DELHI (UT),1,0,0,0,0,1,0,0,1,7,9,3,0,12,19,3,0,22,40,30,1,0,31,73,22,0,95,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,12,17,0,0,17,8,0,0,8,0,0,0,0,0,0,0,0,0,6,2,0,0,2,1,5,0,6,0,0,0,0,0,0,0,0,0,6,2,0,0,2,1,5,0,6,0,0,0,0,0,0,0,0,0,19,6,1,0,7,13,1,0,14,89,64,5,0,69,119,31,0,150
UT,LAKSHADWEEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,0,3
UT,PUDUCHERRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,TOTAL (UTs),1,0,0,0,0,1,0,0,1,7,9,3,0,12,19,3,0,22,49,30,3,0,33,78,28,0,106,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5,2,1,0,3,4,0,0,4,15,17,1,0,18,10,1,0,11,0,0,0,0,0,0,0,0,0,6,2,0,0,2,1,5,0,6,0,0,0,0,0,0,0,0,0,6,2,0,0,2,1,5,0,6,0,0,0,0,0,0,0,0,0,25,6,1,0,7,17,3,0,20,110,66,9,0,75,132,40,0,172
TOTAL (ALL INDIA),TOTAL (ALL INDIA),23,0,0,0,0,12,16,0,28,328,19,5,0,24,189,141,0,330,6364,222,99,0,321,2698,3631,0,6329,60,0,1,0,1,47,7,0,54,2,0,0,0,0,2,0,0,2,27,2,1,0,3,21,12,0,33,181,27,5,0,32,102,75,0,177,8,2,0,0,2,6,1,0,7,257,19,6,0,25,87,65,0,152,63,5,3,0,8,26,13,0,39,136,10,3,0,13,27,41,0,68,58,4,0,0,4,34,11,0,45,3787,22,11,0,33,1783,2020,0,3803,11037,313,128,0,441,4947,5968,0,10915
