Sl. No.,Category,State/UT,Fire in School Buildings - No. of Cases,Fire in School Buildings - No. of Persons Injured - Male,Fire in School Buildings - No. of Persons Injured - Female,Fire in School Buildings - No. of Persons Injured - Transgender,Fire in School Buildings - No. of Persons Injured - Total,Fire in School Buildings - No. of Persons Died - Male,Fire in School Buildings - No. of Persons Died - Female,Fire in School Buildings - No. of Persons Died - Transgender,Fire in School Buildings - No. of Persons Died - Total,Fire in Commercial Buildings - No. of Cases,Fire in Commercial Buildings - No. of Persons Injured - Male,Fire in Commercial Buildings - No. of Persons Injured - Female,Fire in Commercial Buildings - No. of Persons Injured - Transgender,Fire in Commercial Buildings - No. of Persons Injured - Total,Fire in Commercial Buildings - No. of Persons Died - Male,Fire in Commercial Buildings - No. of Persons Died - Female,Fire in Commercial Buildings - No. of Persons Died - Transgender,Fire in Commercial Buildings - No. of Persons Died - Total,Fire in Residential/Dwelling Buildings - No. of Cases,Fire in Residential/Dwelling Buildings - No. of Persons Injured - Male,Fire in Residential/Dwelling Buildings - No. of Persons Injured - Female,Fire in Residential/Dwelling Buildings - No. of Persons Injured - Transgender,Fire in Residential/Dwelling Buildings - No. of Persons Injured - Total,Fire in Residential/Dwelling Buildings - No. of Persons Died - Male,Fire in Residential/Dwelling Buildings - No. of Persons Died - Female,Fire in Residential/Dwelling Buildings - No. of Persons Died - Transgender,Fire in Residential/Dwelling Buildings - No. of Persons Died - Total,Fire in Government Buildings - No. of Cases,Fire in Government Buildings - No. of Persons Injured - Male,Fire in Government Buildings - No. of Persons Injured - Female,Fire in Government Buildings - No. of Persons Injured - Transgender,Fire in Government Buildings - No. of Persons Injured - Total,Fire in Government Buildings - No. of Persons Died - Male,Fire in Government Buildings - No. of Persons Died - Female,Fire in Government Buildings - No. of Persons Died - Transgender,Fire in Government Buildings - No. of Persons Died - Total,Fire in the Mines - No. of Cases,Fire in the Mines - No. of Persons Injured - Male,Fire in the Mines - No. of Persons Injured - Female,Fire in the Mines - No. of Persons Injured - Transgender,Fire in the Mines - No. of Persons Injured - Total,Fire in the Mines - No. of Persons Died - Male,Fire in the Mines - No. of Persons Died - Female,Fire in the Mines - No. of Persons Died - Transgender,Fire in the Mines - No. of Persons Died - Total,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Cases,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Injured - Male,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Injured - Female,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Injured - Transgender,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Injured - Total,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Died - Male,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Died - Female,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Died - Transgender,Fire in Factory Manufacturing Combustible Materials Including Cracker/Match Box Factories - No. of Persons Died - Total,Fire in the Other Factories - No. of Cases,Fire in the Other Factories - No. of Persons Injured - Male,Fire in the Other Factories - No. of Persons Injured - Female,Fire in the Other Factories - No. of Persons Injured - Transgender,Fire in the Other Factories - No. of Persons Injured - Total,Fire in the Other Factories - No. of Persons Died - Male,Fire in the Other Factories - No. of Persons Died - Female,Fire in the Other Factories - No. of Persons Died - Transgender,Fire in the Other Factories - No. of Persons Died - Total,Accidental Fire in Train(s) - No. of Cases,Accidental Fire in Train(s) - No. of Persons Injured - Male,Accidental Fire in Train(s) - No. of Persons Injured - Female,Accidental Fire in Train(s) - No. of Persons Injured - Transgender,Accidental Fire in Train(s) - No. of Persons Injured - Total,Accidental Fire in Train(s) - No. of Persons Died - Male,Accidental Fire in Train(s) - No. of Persons Died - Female,Accidental Fire in Train(s) - No. of Persons Died - Transgender,Accidental Fire in Train(s) - No. of Persons Died - Total,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Cases,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Injured - Male,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Injured - Female,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Injured - Transgender,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Injured - Total,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Died - Male,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Died - Female,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Died - Transgender,Accidental Fire in Vehicles (Automobiles) [Total] - No. of Persons Died - Total,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Cases,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Injured - Male,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Injured - Female,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Injured - Transgender,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Injured - Total,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Died - Male,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Died - Female,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Died - Transgender,Accidental Fire in Vehicles (Automobiles) [Passenger Vehicle (e.g. Bus/Taxi/Auto/etc.)] - No. of Persons Died - Total,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Cases,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Injured - Male,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Injured - Female,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Injured - Transgender,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Injured - Total,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Died - Male,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Died - Female,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Died - Transgender,Accidental Fire in Vehicles (Automobiles) [Private Vehicle] - No. of Persons Died - Total,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Cases,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Injured - Male,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Injured - Female,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Injured - Transgender,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Injured - Total,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Died - Male,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Died - Female,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Died - Transgender,Accidental Fire in Vehicles (Automobiles) [Goods Carriers] - No. of Persons Died - Total,Others - No. of Cases,Others - No. of Persons Injured - Male,Others - No. of Persons Injured - Female,Others - No. of Persons Injured - Transgender,Others - No. of Persons Injured - Total,Others - No. of Persons Died - Male,Others - No. of Persons Died - Female,Others - No. of Persons Died - Transgender,Others - No. of Persons Died - Total,Total - No. of Cases,Total - No. of Persons Injured - Male,Total - No. of Persons Injured - Female,Total - No. of Persons Injured - Transgender,Total - No. of Persons Injured - Total,Total - No. of Persons Died - Male,Total - No. of Persons Died - Female,Total - No. of Persons Died - Transgender,Total - No. of Persons Died - Total
1,State,Andhra Pradesh,1,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,0,0,500,101,53,0,154,296,216,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,30,4,3,0,7,13,9,0,22,16,0,0,0,0,7,8,0,15,8,4,3,0,7,6,1,0,7,6,0,0,0,0,0,0,0,0,147,25,7,0,32,52,81,0,133,690,132,63,0,195,363,306,0,669
2,State,Arunachal Pradesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,9,0,0,0,0,6,4,0,10
3,State,Assam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,1,14,9,0,23,39,0,1,0,1,22,16,0,38
4,State,Bihar,0,0,0,0,0,0,0,0,0,10,0,2,0,2,8,4,0,12,205,2,0,0,2,67,142,0,209,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,12,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,6,0,30,10,4,0,14,38,24,6,0,30,9,1,0,10,2,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,74,11,9,0,20,43,20,0,63,345,37,17,0,54,142,170,0,312
5,State,Chhattisgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,54,116,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,99,0,0,0,0,40,59,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,40,59,0,99,695,0,0,0,0,195,497,0,692,976,0,0,0,0,304,672,0,976
6,State,Goa,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,25,0,0,0,0,5,11,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,2,0,4,62,0,0,0,0,7,13,0,20
7,State,Gujarat,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,946,0,1,0,1,385,582,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,15,0,0,0,0,8,6,0,14,0,0,0,0,0,0,0,0,0,41,0,0,0,0,19,22,0,41,39,0,0,0,0,17,22,0,39,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,165,0,0,0,0,67,100,0,167,1172,0,1,0,1,484,710,0,1194
8,State,Haryana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,10,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,15,6,0,21,2,0,0,0,0,2,0,0,2,19,0,0,0,0,13,6,0,19,0,0,0,0,0,0,0,0,0,74,0,0,0,0,49,25,0,74,123,0,0,0,0,74,50,0,124
9,State,Himachal Pradesh,0,0,0,0,0,0,0,0,0,16,3,0,0,3,12,3,0,15,28,0,1,0,1,17,14,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11,3,0,14,60,3,1,0,4,41,20,0,61
10,State,Jammu & Kashmir,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,6,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,4,71,0,0,0,0,10,2,0,12
11,State,Jharkhand,0,0,0,0,0,0,0,0,0,89,0,0,0,0,25,58,0,83,53,6,4,0,10,6,70,0,76,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,16,0,0,0,0,16,0,0,16,53,0,0,0,0,49,4,0,53,6,0,0,0,0,4,2,0,6,24,2,1,0,3,11,13,0,24,5,2,1,0,3,3,2,0,5,11,0,0,0,0,5,6,0,11,8,0,0,0,0,3,5,0,8,55,52,3,0,55,1,1,0,2,298,60,8,0,68,114,148,0,262
12,State,Karnataka,1,0,0,0,0,0,1,0,1,51,0,0,0,0,32,17,0,49,672,6,4,0,10,289,403,0,692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,1,0,0,1,7,8,0,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,16,28,0,44,787,7,4,0,11,345,459,0,804
13,State,Kerala,0,0,0,0,0,0,0,0,0,54,16,2,0,18,32,20,0,52,193,1,4,0,5,52,141,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,4,1,0,0,0,0,1,0,0,1,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,11,20,0,31,286,17,6,0,23,100,182,0,282
14,State,Madhya Pradesh,0,0,0,0,0,0,0,0,0,29,0,0,0,0,25,7,0,32,1176,19,3,0,22,380,795,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,40,1,1,0,2,10,24,0,34,34,0,0,0,0,10,24,0,34,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,243,499,0,742,1992,20,4,0,24,660,1326,0,1986
15,State,Maharashtra,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,6,0,10,1184,1,0,0,1,401,789,0,1190,6,0,0,0,0,4,2,0,6,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,3,0,3,49,0,0,0,0,23,26,0,49,0,0,0,0,0,0,0,0,0,40,0,0,0,0,14,25,0,39,9,0,0,0,0,4,5,0,9,21,0,0,0,0,8,13,0,21,10,0,0,0,0,2,7,0,9,595,0,0,0,0,209,389,0,598,1888,1,0,0,1,656,1240,0,1896
16,State,Manipur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17,State,Meghalaya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,0,1,0,1,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,3,10,0,1,0,1,8,3,0,11
18,State,Mizoram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
19,State,Nagaland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
20,State,Odisha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,0,0,0,672,204,0,876,893,0,0,0,0,674,223,0,897
21,State,Punjab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,64,46,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,112,0,0,0,0,74,46,0,120
